agnian	āgniende
agnian	āgnigaþ
agnian	āgnige
agnian	āgnigen
agnian	āgnigende
agnian	āgnod
agnian	āgnode
agnian	āgnoden
agnian	āgnodest
agnian	āgnodon

agrapian	geāgrāpod,āgrāpod
agrapian	āgrāpa
agrapian	āgrāpast
agrapian	āgrāpaþ
agrapian	āgrāpian
agrapian	āgrāpiaþ,āgrāpigaþ
agrapian	āgrāpie,āgrāpige
agrapian	āgrāpien,āgrāpigen
agrapian	āgrāpiende,āgrāpigende
agrapian	āgrāpienne
agrapian	āgrāpode
agrapian	āgrāpoden
agrapian	āgrāpodest
agrapian	āgrāpodon

agyfan	agyfað

agymeleasian	geāgȳmelēasod,āgȳmelēasod
agymeleasian	āgȳmelēasa
agymeleasian	āgȳmelēasast
agymeleasian	āgȳmelēasaþ
agymeleasian	āgȳmelēasian
agymeleasian	āgȳmelēasiaþ,āgȳmelēasigaþ
